id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33594205,Family friendly house in quiet area Pompano Beach,110542907,Ann,,Pompano Beach,26.21505,-80.12797,Entire home/apt,300,3,1,2019-05-14,0.48,1,238
33594761,"Relaxing and Clean room, 10min to hollywood beach1",59409240,Lucas,,Hollywood,26.00212,-80.15488,Private room,39,1,8,2019-06-08,3.04,19,88
33594967,"Relaxing and Clean room, 10min to hollywood beach2",59409240,Lucas,,Hollywood,26.00259,-80.15463,Private room,40,1,9,2019-06-24,2.73,19,89
33595099,"Relaxing and Clean Room, 10min to hollywood beach3",59409240,Lucas,,Hollywood,26.00196,-80.15492,Private room,40,1,3,2019-04-10,0.90,19,68
33595213,"Relaxing n clean Master bedroom,prvte bath/jacuzzi",59409240,Lucas,,Hollywood,26.00061,-80.15619,Private room,50,1,15,2019-06-29,4.59,19,59
33605424,Modern King Bed with Private Bath,243659520,Laurise,,Miramar,25.99182,-80.30434,Private room,75,1,0,,,2,180
33609126,High End Homebase for Hollywood Adventures! 3B/1Ba,15587716,Samuel,,Hollywood,26.00353,-80.145,Entire home/apt,250,2,0,,,7,12
33609653,"Wyndham Sea Gardens, 2 BR Deluxe Condo, Free WiFi",34452053,Robert,,Pompano Beach,26.24282,-80.08771,Entire home/apt,158,3,0,,,1,159
33610734,NEW! Fort Lauderdale Studio-Near Las Olas & Beach!,126641496,Evolve,,Fort Lauderdale,26.1279,-80.13579,Entire home/apt,160,2,0,,,74,362
33612572,Hollywood Adventures Await! Luxury 1B/1Ba Sleeps 6,15587716,Samuel,,Hollywood,26.00434,-80.14293,Entire home/apt,250,2,0,,,7,0
33613551,House in Old Pompano with heated salt water pool,24731571,Elzbieta,,Pompano Beach,26.23668,-80.10439,Entire home/apt,370,7,0,,,1,274
33613755,The  LOFT HOME,253305729,Dana,,County Regional Facility,26.07296,-80.14934,Entire home/apt,150,1,5,2019-06-04,2.21,12,325
33614107,Tranquil Luxury & Ease for Travel Lovers -Sleeps 4,15587716,Samuel,,Hollywood,26.00444,-80.14357,Entire home/apt,250,2,0,,,7,0
33614392,Luxurious Studio for Hollywood Tours & Activities!,15587716,Samuel,,Hollywood,26.00544,-80.14455,Entire home/apt,250,2,0,,,7,0
33615122,Spacious Home Great Location,113595106,Bernadette,,Fort Lauderdale,26.10453,-80.18307,Entire home/apt,161,4,13,2019-06-26,4.15,2,120
33615132,1BR Florida Oasis with Balcony,250073886,Tyler,,Pembroke Pines,26.00496,-80.33424,Entire home/apt,128,1,0,,,1,170
33615219,Pet-friendly condo on ground floor w/ shared pool - nearby access to beach!,112304095,Vacasa Florida,,Pompano Beach,26.24883,-80.08879,Entire home/apt,107,1,1,2019-06-25,1,13,363
33615226,"Pet-friendly coastal condo near the beach - shared swimming pool, patio & grill",112304095,Vacasa Florida,,Pompano Beach,26.2485,-80.08811,Entire home/apt,108,1,0,,,13,365
33615231,Sunny condo by the beach w/ shared pool & patio - pet-friendly!,112304095,Vacasa Florida,,Pompano Beach,26.24766,-80.08771,Entire home/apt,108,1,3,2019-06-28,1.53,13,355
33615234,2nd floor condo w/pool view & close proximity to beach,112304095,Vacasa Florida,,Pompano Beach,26.2472,-80.08951,Entire home/apt,108,1,1,2019-06-23,1,13,365
33615237,"Pet friendly condo w/shared pool, close to beach!",112304095,Vacasa Florida,,Pompano Beach,26.24923,-80.08918,Entire home/apt,108,1,1,2019-06-19,1,13,365
33615246,"Poolside studio w/ private balcony, close proximity to beach",112304095,Vacasa Florida,,Pompano Beach,26.24739,-80.08912,Entire home/apt,103,1,2,2019-05-23,0.95,13,365
33617437,The  SUITE,253305729,Dana,,County Regional Facility,26.07356,-80.14919,Entire home/apt,150,1,3,2019-05-31,1.20,12,180
33617987,2 private room in Beautiful Garden house,246564768,Taji,,Dania Beach,26.04074,-80.14924,Private room,75,2,6,2019-05-27,1.96,1,227
33620342,BRAND NEW Waterfront Home | Hot Tub | Pool .,9537787,Colleen & Jonathan,,Fort Lauderdale,26.09034,-80.1829,Entire home/apt,999,5,2,2019-06-16,0.86,5,311
33621258,Jefferson park/sleeps8/2miles to beach/BBQ/WiFi/J6,2252443,Reghina,,Hollywood,26.00526,-80.13752,Entire home/apt,69,2,9,2019-06-28,3.00,20,315
33626859,❤️Cabana house*5 mins to Beach*private pool*,114425353,Donovan,,Oakland Park,26.16713,-80.11944,Entire home/apt,299,3,11,2019-07-04,3.63,3,71
33633192,Hollywood Palace,252628910,Damian,,Hollywood,26.02902,-80.17455,Shared room,80,1,0,,,1,363
33634013,Departamento frente a hollywood beach,47215688,Constanza,,Hollywood,25.98791,-80.1179,Entire home/apt,250,4,0,,,1,179
33635560,NEW 2 BEDROOMS CONDO BY SAWGRASS MALL,6204254,Carlos,,Davie,26.10627,-80.33299,Entire home/apt,125,2,5,2019-06-05,1.65,4,224
33636666,❤️ Block From Beach ❤️ Pool | Canal❤️ + Guesthouse,63875970,Harmony,,Pompano Beach,26.25243,-80.08776,Entire home/apt,359,3,12,2019-07-07,3.96,2,256
33636892,The FLAT,253305729,Dana,,County Regional Facility,26.07228,-80.14271,Entire home/apt,150,1,2,2019-05-21,1.03,12,160
33636934,The COFFEE HOUSE,253305729,Dana,,County Regional Facility,26.0711,-80.14006,Entire home/apt,150,1,6,2019-05-24,1.84,12,132
33637088,The VINTAGE,253305729,Dana,,County Regional Facility,26.07275,-80.14031,Entire home/apt,150,1,5,2019-06-01,1.76,12,130
33637535,The WINE  HOUSE,253305729,Dana,,County Regional Facility,26.07252,-80.1398,Entire home/apt,150,1,6,2019-05-25,2.07,12,100
33642674,"Cool Home | Las Olas, Downtown, Wilton Manors",151328822,Natasha,,Fort Lauderdale,26.13769,-80.14569,Entire home/apt,99,1,26,2019-07-10,8.48,2,269
33643841,Private room for one person or couple,8346404,Lourdes,,Fort Lauderdale,26.13361,-80.11551,Private room,95,1,0,,,1,89
33655952,SEABREEZE VILLA BY THE SEA - STEPS TO THE BEACH!,95345600,Janet,,Lauderdale By The Sea,26.18937,-80.09916,Entire home/apt,195,3,8,2019-06-30,2.76,11,329
33658724,"Waterfront room next to beach, bottom floor.",245096543,Joanne,,Hollywood,26.02817,-80.12697,Private room,125,5,2,2019-05-14,0.78,3,182
33659084,Efficiency Room with Kitchen,245096543,Joanne,,Hollywood,26.02718,-80.12684,Private room,70,5,1,2019-04-21,0.35,3,182
33660936,SURF AND SAND VILLA BY THE SEA-Steps to the Beach!,95345600,Janet,,Lauderdale By The Sea,26.19009,-80.10109,Entire home/apt,195,3,8,2019-07-07,2.76,11,347
33662971,"Beautiful townhouse in Weston, FL!",197763516,Beatriz,,Weston,26.07349,-80.36396,Entire home/apt,94,1,8,2019-07-08,3.00,1,0
33675143,1 bedroom   beach Luxury CASA' DEL Mar,230538463,Moshe,,Hollywood,26.01009,-80.11788,Entire home/apt,149,1,2,2019-05-26,0.95,8,355
33676615,Downtown guest cottage walk to Las Olas,339865,Susan,,Fort Lauderdale,26.12093,-80.13023,Entire home/apt,69,1,0,,,2,82
33677395,THE PARADISE ROOM FOR VACATION,82136762,Marie,,Miramar,25.9899,-80.35548,Private room,70,3,1,2019-05-13,0.48,1,365
33678873,Wyndham Sea Gardens Resort Ocean Palms Unit,22202787,Peter,,Pompano Beach,26.24702,-80.09315,Entire home/apt,150,7,0,,,4,0
33683325,Wilton Manors / Fort Lauderdale Room for Two,39343613,Jorge Luis,,Fort Lauderdale,26.14661,-80.14281,Private room,80,1,8,2019-06-08,2.61,1,180
33684795,"#8 ⭐ 40' Salt Water Pool, 8 min to Airport",4246703,Matthew,,Fort Lauderdale,26.08922,-80.15773,Entire home/apt,125,1,23,2019-07-09,7.50,25,273
33687144,Unique/Charming●5min-BEACH●1br●BIG YARD,10815044,Ana & David,,Fort Lauderdale,26.19356,-80.12432,Entire home/apt,174,1,1,2019-04-13,0.32,51,10
33687393,Cozy room in a Golf community West Deerfield Beach,76413586,Thiago,,Deerfield Beach,26.31851,-80.1348,Private room,45,3,2,2019-06-07,0.92,2,320
33688142,15min from  airport fort lauderdale beautiful lake,253933458,Luz,,West Park,25.98155,-80.18491,Entire home/apt,51,1,6,2019-06-14,2.07,1,306
33688335,HOME IN THE WOODS,253305729,Dana,,County Regional Facility,26.07123,-80.13874,Entire home/apt,150,1,3,2019-06-05,1.41,12,157
33701802,Cute loft in a quiet and safe community,28746986,Genevieve,,Dania Beach,26.06324,-80.17251,Entire home/apt,69,90,1,2019-05-21,0.55,7,89
33704348,Updated houseboat in downtown Ft Lauderdale,247109,Jason,,Fort Lauderdale,26.12115,-80.16361,Entire home/apt,80,1,7,2019-06-09,2.56,1,130
33708794,"Studio, 1.1  miles from the Beach",221182862,Fay,,Fort Lauderdale,26.14533,-80.11119,Entire home/apt,58,1,3,2019-05-26,0.98,3,140
33710420,24 HRS GYM &  POOL  +  [ LARGE  MASTER BEDROOM ],253990116,[ 99 ]  Friends [ 0/ O/ 0/ ],,Pembroke Pines,25.99503,-80.30474,Private room,40,1,0,,,5,365
33712305,Stunning and Modern Beach House,33295885,Yarden,,Hollywood,26.05232,-80.11323,Entire home/apt,320,4,0,,,98,165
33714570,Best Location House close to Cruise Port /Downtown,191431216,Ideal Experience,,Fort Lauderdale,26.10157,-80.14546,Entire home/apt,499,1,4,2019-07-07,4,14,339
33714842,4 bedroom House  close to Everything in FLL.,191431216,Ideal Experience,,Fort Lauderdale,26.10226,-80.14614,Entire home/apt,499,1,3,2019-06-30,2.73,14,364
33716142,3 Bedrooms Oasis House with Pool in Ft Lauderdale,254151037,Sebastien,,Fort Lauderdale,26.14273,-80.12864,Entire home/apt,299,4,3,2019-06-04,1.14,2,107
33717514,Apart Beach & City in Hallandale 3/3- BW 1202,86061476,1stHome Rent,,Hallandale Beach,25.98506,-80.12324,Entire home/apt,299,1,0,,,45,91
33717516,Executive Apartment Two Bedrooms- W 804,86061476,1stHome Rent,,Fort Lauderdale,26.12951,-80.10531,Entire home/apt,299,1,4,2019-07-03,1.85,45,350
33717518,Superior Apartment Two Bedrooms- W 2408,86061476,1stHome Rent,,Fort Lauderdale,26.1276,-80.10372,Entire home/apt,299,1,1,2019-05-11,0.46,45,332
33717520,Luxury Apartment Two Bedroom 6 pax-SOR 4M,86061476,1stHome Rent,,Hollywood,25.98661,-80.11967,Entire home/apt,299,1,0,,,45,220
33717521,Deluxe Condo One Bedroom 4 pax- SOR 10E,86061476,1stHome Rent,,Hallandale Beach,25.98697,-80.11811,Entire home/apt,299,1,0,,,45,259
33717925,Hollywood 50 feet to beach with pool on 1st floor.,224026057,Stan,,Hollywood,26.02339,-80.11485,Entire home/apt,55,7,5,2019-07-07,1.72,1,227
33718133,Private room w/private entrance Near airport/beach,254170062,Marcella,,Dania Beach,26.04359,-80.14735,Private room,64,1,10,2019-07-06,4.23,1,13
33718282,Private Room parking free,254170717,Paulo,,Pompano Beach,26.23141,-80.17111,Private room,65,3,0,,,1,180
33718300,Island Oasis with panoramic water views,23935688,Ryan,,Hillsboro Beach,26.2932,-80.08009,Entire home/apt,100,30,1,2019-05-29,0.64,1,160
33718403,The POOL HOUSE,253305729,Dana,,County Regional Facility,26.07148,-80.1391,Entire home/apt,150,1,12,2019-06-22,4.34,12,128
33719002,SCENIC BEDROO w/ POOL & 24HRS GYM +TENNIS COURT,253990116,[ 99 ]  Friends [ 0/ O/ 0/ ],,Pembroke Pines,25.99324,-80.30635,Private room,30,1,0,,,5,363
33719012,Sea Air Oceanfront Apartment!,17080023,Olga,,Hollywood,25.98894,-80.11734,Entire home/apt,130,30,0,,,2,287
33720022,"Bright, Airy & Central Duplex Apartment",223002980,Katherine,,Hollywood,25.9988,-80.13981,Entire home/apt,90,2,4,2019-05-27,1.48,1,239
33720229,Wonderful ocean and lake view.. peaceful place!,254191909,Yarissa,,Hallandale Beach,25.9825,-80.12462,Private room,75,2,3,2019-05-13,1.05,1,290
33721756,Room in luxury Condo near Tortuga!,50443220,Paul,,Fort Lauderdale,26.13719,-80.12813,Private room,700,2,1,2019-04-10,0.31,1,90
33721884,Discounted Private 2 bedroom Apartment,166098278,Adriana,,Hollywood,26.02146,-80.15697,Entire home/apt,85,5,2,2019-06-30,0.95,3,174
33733412,3 MO. RENTAL Balcony Ocean View at The Hemispheres,41940143,Susan,,Hallandale Beach,25.9792,-80.11899,Entire home/apt,100,90,0,,,1,362
33733606,Charmant Condo (4 1/2) Floride,254282802,François,,Pembroke Pines,25.99821,-80.27018,Entire home/apt,100,90,0,,,1,274
33741062,GREAT LOCATION! PRIVATE BEDROOM IN GATED COMMUNITY,6351498,Denise,,Margate,26.27093,-80.20751,Private room,30,2,1,2019-04-24,0.37,3,2
33741898,"Private Rom in Beauty & Modern Home in Miramar, FL",29897898,Alexander,,Miramar,25.96572,-80.31815,Private room,55,1,0,,,2,360
33743398,Executive Apartment One Bedrooms- W 1903,86061476,1stHome Rent,,Fort Lauderdale,26.12779,-80.10375,Entire home/apt,299,1,0,,,45,358
33743796,1 BEDROOM /1 BATH FOR YOUR COMFORT :) FREE BIKES,104857991,Edler,,Hollywood,26.00558,-80.14068,Private room,65,1,3,2019-05-17,1.41,2,156
33744713,Hyde Beach Luxury 1 Bdrm Ocean View by Suitevacays,254367055,Michael,,Hollywood,25.98729,-80.1182,Entire home/apt,199,4,3,2019-05-19,1.32,9,352
33745583,OM one bedroom apartment by the beach,9190357,Mondosol,,Fort Lauderdale,26.17859,-80.09775,Entire home/apt,82,1,3,2019-05-30,1.41,3,104
33746498,"(2400/8DD)Near the Port, Beach, Las Olas and NEW!!",215426716,Alex,,Fort Lauderdale,26.15986,-80.11667,Entire home/apt,135,1,4,2019-06-29,1.90,9,12
33746577,Gorgeous 2 Bdrm Oceanview At Hyde by Suitevacays,254367055,Michael,,Hollywood,25.98766,-80.11913,Entire home/apt,259,4,5,2019-06-28,2.00,9,351
33747070,"(2412/7DD)By Beach, Nightlife, Shops & Restaurants",215426716,Alex,,Fort Lauderdale,26.15894,-80.11472,Entire home/apt,135,1,6,2019-07-05,2.86,9,10
33747438,2 Bdrm Oceanview At Hyde Beach by Suite Vacays,254367055,Michael,,Hallandale Beach,25.98604,-80.11963,Entire home/apt,259,4,0,,,9,343
33748850,Cozy room in a Golf Community West Deerfield beach,76413586,Thiago,,Deerfield Beach,26.31865,-80.13356,Private room,40,3,3,2019-06-30,1.29,2,365
33750856,South Florida Home,254423358,Murat,,Fort Lauderdale,26.08584,-80.15526,Entire home/apt,100,2,0,,,1,332
33751346,Private Studio in Deerfield Beach,232172878,Nick,,Deerfield Beach,26.30057,-80.09649,Entire home/apt,55,1,7,2019-06-29,3.82,2,317
33751676,3 Private rooms 2 beds and bath room in each room,17741796,Trey,,Pompano Beach,26.21692,-80.18653,Private room,153,2,0,,,1,0
33752768,"Cozy bedroom near shopping, restaurants & stadium",162605006,Lourdes,,Pembroke Pines,26.01022,-80.25944,Private room,35,2,3,2019-05-17,1.15,2,364
33752972,Just afew minute walk from Memorial  JDC Hospital,253282841,Avraham,,Hollywood,26.02274,-80.17562,Entire home/apt,94,2,6,2019-06-24,2.86,1,61
33763279,OM1 Studio apartment by the beach,9190357,Mondosol,,Fort Lauderdale,26.17885,-80.09791,Entire home/apt,76,1,8,2019-06-28,3.00,3,101
33764841,Beautiful Property in Hallandale Beach!!!,204511144,Zach And Cris,,Hallandale Beach,25.98201,-80.14662,Entire home/apt,99,1,3,2019-07-07,3,10,308
33765900,Beautiful Bedroom near FLL and Downtown,178648297,Francisco,,Fort Lauderdale,26.09404,-80.18669,Private room,65,2,0,,,1,365
33767020,Gorgeous 2br with Garden and BBQ :),204511144,Zach And Cris,,Hallandale Beach,25.9819,-80.14773,Entire home/apt,170,1,0,,,10,307
33768017,Wonderful 2br with BBQ next to Gulfstream :),204511144,Zach And Cris,,Hallandale Beach,25.98014,-80.14764,Entire home/apt,99,1,0,,,10,288
33768558,"Lovely apartment 10mins from Beach, 2mins to Mall",204511144,Zach And Cris,,Hallandale Beach,25.98094,-80.14787,Entire home/apt,99,1,2,2019-07-02,2,10,328
33772734,Cozy studio in Hollywood,12062880,Tanya,,Hollywood,26.0203,-80.15789,Entire home/apt,49,1,0,,,4,0
33772748,NEW! Updated Fort Lauderdale Apt - 2 Mi. to Beach!,126641496,Evolve,,Fort Lauderdale,26.13598,-80.12358,Entire home/apt,175,2,0,,,74,362
33773213,Fabulous  Bedroom With Large Private Bathroom,143579273,Pals,,Miramar,25.9837,-80.31272,Private room,55,28,0,,,10,364
33774100,Epic Super Comfy Bedroom w/ Pool & Lake Access,143579273,Pals,,Pembroke Pines,26.00688,-80.33114,Private room,50,28,0,,,10,177
33774794,Awesome room by the beach,90886728,Karola,,Fort Lauderdale,26.16675,-80.10866,Private room,49,1,9,2019-07-13,2.93,1,178
33775156,Semi - private Space w/ Lake Access,143579273,Pals,,Hollywood,26.06737,-80.12465,Shared room,40,28,1,2019-04-23,0.36,10,179
33775413,Cozy 1 bedroom. Walking distance to Wilton Dr.,43803226,Kathy,,Wilton Manors,26.16049,-80.13519,Private room,30,1,0,,,1,90
33777252,Waterfront bldg 2/1 Apartment • Mallory Square #3,246632900,Damian,,Pompano Beach,26.22849,-80.10572,Entire home/apt,150,2,4,2019-06-15,1.29,2,152
33777848,"Dog-friendly, waterfront home w/ a firepit, pool table, & Ping-Pong",201124377,Vacasa Florida,,Pompano Beach,26.21785,-80.09877,Entire home/apt,249,3,4,2019-06-02,1.48,4,363
33778736,"Peaceful ocean front view!
Privet beach excess !!",37345219,Mike,,Hollywood,25.98731,-80.11781,Entire home/apt,100,1,7,2019-06-28,3.33,1,339
33782476,VALENTINO STANZA,101366441,Dahyana,,Oakland Park,26.18364,-80.12659,Entire home/apt,250,1,5,2019-05-26,1.65,1,356
33782892,Near FLL Airport & Cruise Port - 5 miles to beach,115091394,Moses,,Dania Beach,26.06505,-80.1718,Entire home/apt,246,3,4,2019-06-29,1.97,3,80
33783429,Spacious beautiful home Margate,10791649,Lena,,Margate,26.2267,-80.20881,Entire home/apt,139,2,3,2019-05-24,1.02,3,62
33787882,Single room in Beautiful Pool Home,79120070,Karie,,Cooper City,26.05614,-80.27026,Private room,29,3,6,2019-07-10,2.54,4,61
33788318,#2 ✴️ Beach Gear Included!,4246703,Matthew,,Fort Lauderdale,26.14081,-80.12349,Entire home/apt,70,1,14,2019-07-07,5.68,25,334
33793414,"Wyndham Sea Gardens Beachfront Resort Pomp, Beach",22202787,Peter,,Pompano Beach,26.24208,-80.08944,Entire home/apt,165,4,0,,,4,0
33795433,Beautiful Ocean View,221430010,Daisy,,Hollywood,26.01322,-80.11637,Entire home/apt,79,1,5,2019-05-26,1.90,1,6
33797444,Quiet Room w/ Comfy Queen Sized Bed,11153398,Andrew,,Coconut Creek,26.30454,-80.18556,Private room,45,1,4,2019-05-05,1.35,2,87
33798209,Mobile Home Pompano Beach,87821968,Pascal,,Deerfield Beach,26.28723,-80.11287,Entire home/apt,40,30,0,,,1,154
33800834,Wyndham / Worldmark Sea Gardens 1bdrm,109904033,Colleen,,Pompano Beach,26.24691,-80.09286,Entire home/apt,129,3,0,,,10,90
33800904,Ocean view / Ocean manor / Balcony,171490554,Ayelen,,Fort Lauderdale,26.17894,-80.09765,Entire home/apt,155,2,4,2019-06-17,2.26,1,358
33801123,"Peaceful Hollywood Beach Home
1 mile from beach",35133008,Brenda,,Hollywood,26.02251,-80.13893,Entire home/apt,150,7,4,2019-07-06,2.18,1,335
33801755,Casa Brisa Waterfront,254298001,Rosa,,Fort Lauderdale,26.11562,-80.16504,Entire home/apt,140,4,2,2019-05-28,0.77,1,288
33802437,Private Entrance Bedroom! FLL Airport and Seaport!,30545348,Andrew,,Dania Beach,26.06384,-80.1706,Private room,75,1,5,2019-06-15,1.92,1,89
33803243,One bedroom~ Vacation Rental Steps to ocean,20512179,Stefanie Deerfield Beach Vacations,,Deerfield Beach,26.30593,-80.07704,Entire home/apt,111,4,2,2019-05-28,0.70,9,234
33803922,Beach House,50211462,Valeria,,Hollywood,26.01326,-80.12165,Entire home/apt,200,1,5,2019-07-08,1.72,6,280
33807384,Condo 2/2 in Deerfield Beach Florida,248097571,Eric,,Deerfield Beach,26.29727,-80.12847,Entire home/apt,56,7,0,,,1,85
33807978,HELMANN A,159017689,Albert,,Sunrise,26.15959,-80.24205,Private room,55,1,0,,,2,180
33808554,Lauderhill Beautiful  Entire Apto,255260383,Isabel,,Lauderhill,26.1767,-80.22559,Entire home/apt,65,1,6,2019-06-21,2.20,1,140
33808884,Great Space to spend time with full access to all,255263714,Gary,,Pompano Beach,26.23237,-80.17283,Private room,37,13,0,,,1,0
33812340,"Entire apartment, beach, long term available❤️#6",241674174,Shabi,,Fort Lauderdale,26.1438,-80.11178,Entire home/apt,105,1,16,2019-07-10,5.39,7,84
33813463,Moder Room in a Luxury Home,29897898,Alexander,,Miramar,25.96577,-80.31719,Private room,95,1,1,2019-04-29,0.39,2,364
33824097,"2 Fantasy Island Inn, Men only, Clothing Optional",114154684,Doug,,Wilton Manors,26.1582,-80.13642,Private room,159,2,1,2019-05-14,0.48,3,359
33824392,"3 Fantasy Island Inn, Men only, Clothing Optional",114154684,Doug,,Wilton Manors,26.15914,-80.13609,Private room,139,2,4,2019-05-15,1.32,3,336
33825531,Designer Beach Condo with Ocean/Canal Views!,37921337,Katie,,Pompano Beach,26.22142,-80.10447,Entire home/apt,115,90,0,,,1,244
33826041,Luxury Beach House,123017288,Yevgeniy,,Hollywood,26.01249,-80.1218,Entire home/apt,250,1,4,2019-06-23,2.14,2,280
33826813,"Long-term guests only, three-month minimum",1003090,David,,Margate,26.26333,-80.21683,Shared room,25,90,0,,,1,171
33827301,"Beachwalk PH3203  2bed/2bath, north view",255399927,Tania,,Hallandale Beach,25.9864,-80.12311,Entire home/apt,280,6,1,2019-05-15,0.49,1,241
33828776,Apartment 2/2 - Beachwalk Resort,33295885,Yarden,,Hallandale Beach,25.9861,-80.13691,Entire home/apt,380,3,0,,,98,90
33831037,Tropical Family Paradise Southwest Ft Lauderdale,12061448,Larry,,Fort Lauderdale,26.09924,-80.19009,Entire home/apt,249,3,4,2019-06-26,1.90,11,348
33831477,Terry's Cozy Corner,255425575,Terrence,,Sunrise,26.15673,-80.2766,Entire home/apt,60,4,7,2019-06-13,2.50,1,145
33833932,Wilton Manors Hideaway,255453977,Mark,,Fort Lauderdale,26.15051,-80.14381,Private room,100,1,1,2019-05-04,0.42,2,179
33835385,"Mermaid Haven near Beach, Wilton Manors, Cruises",117528405,Susan,,Oakland Park,26.17879,-80.15285,Entire home/apt,90,1,20,2019-06-18,8.33,1,148
33836847,Beautiful stay in the loft of your dreams,255484466,Christopher,,Fort Lauderdale,26.12366,-80.14171,Entire home/apt,220,1,0,,,1,179
33848745,Comfort home! Anyone is welcomed!,178140194,Jeef,,Sunrise,26.18255,-80.27245,Private room,100,1,0,,,1,107
33850182,Cozy Beach Studio,255590597,Ada,,Hallandale Beach,25.98584,-80.11856,Entire home/apt,65,90,0,,,1,107
33850637,Charming bungalow close to beach and good eats.,147259645,Kelli,,Fort Lauderdale,26.13005,-80.12608,Entire home/apt,170,3,0,,,1,86
33851167,House on the water with Kayaks,103239023,Martin,,Pompano Beach,26.20766,-80.12913,Private room,150,3,0,,,2,88
33852726,Cozy paradise,154470975,Fernando & Andy,,Oakland Park,26.17336,-80.12687,Private room,85,7,0,,,3,178
33855334,In the hearth of Hollywood city center,239389520,Selin,,Hollywood,26.01022,-80.1446,Shared room,50,1,0,,,1,179
33858703,"New private room, no cleaning fee, clean and cozy!",251415646,Andrea,,Oakland Park,26.17333,-80.13829,Private room,40,1,5,2019-06-23,2.05,2,365
33859498,Cozy room  with pool in a shared house,93287100,Berline,,Margate,26.24185,-80.20755,Private room,35,1,3,2019-05-28,1.45,1,142
33868096,Tides - Depto sobre la playa!!  (Phone number hidden by Airbnb) b,157550348,Dafna,,Hollywood,25.98807,-80.11788,Entire home/apt,240,4,0,,,2,287
33868879,"OCEAN FRONT, STATE OF THE ART, MODERN, FREE WIFI",7624914,Laure,,Hallandale Beach,25.9859,-80.11767,Entire home/apt,1150,3,1,2019-06-11,0.88,24,308
33868885,LIGHT DIRECT OCEAN FRONT 5,7624914,Laure,,Hollywood,25.98749,-80.11792,Entire home/apt,490,3,4,2019-07-06,1.94,24,325
33872239,Tides - Depto sobre la playa!!   (Phone number hidden by Airbnb) b,157550348,Dafna,,Hollywood,25.98948,-80.11757,Entire home/apt,240,4,0,,,2,308
33873553,Beach Paradise ❖ Sleeps 4 ❖ The Good Vibe #2,25237650,Kevin,,Hollywood,26.02139,-80.11473,Entire home/apt,139,1,4,2019-06-09,1.41,8,130
33876377,Coastal  Luxury Villa in Lighthouse Point,255812273,Marc,,Lighthouse Point,26.27703,-80.0898,Entire home/apt,895,4,1,2019-07-03,1,1,45
33878587,HOGAR ACOGEDOR CERCA DEL SAWGRASS MALL!!!,255832683,Tonny,,Plantation,26.13462,-80.29041,Private room,40,2,1,2019-07-07,1,1,344
33878653,Charming Private Entry Space in Dania Beach,237325253,Bridgette,,Dania Beach,26.03676,-80.14534,Private room,33,1,1,2019-07-02,1,1,357
33880410,Private Bedroom in Art Deco Apartment,143579273,Pals,,Pembroke Pines,26.00222,-80.25937,Private room,52,14,1,2019-05-11,0.46,10,365
33880760,Estrada's Cozy Vacation Home| Near Hollywood Beach,255853575,Avecita,,Hollywood,26.0202,-80.23935,Entire home/apt,115,2,11,2019-07-07,3.93,1,348
33880957,Paradise  City,255483351,Lisandra,,Davie,26.08324,-80.20809,Entire home/apt,80,2,5,2019-06-29,1.90,1,73
33884373,Wilton Manors Waits For You  (4),1099252,Celin Gonzalo (Gonzalo),,Wilton Manors,26.16265,-80.13391,Private room,60,2,3,2019-05-12,1.15,2,93
33897130,7th Floor with Amazing Views of Fort Lauderdale,255975886,Xeneize,,Fort Lauderdale,26.12947,-80.1072,Entire home/apt,135,2,6,2019-07-09,3.67,1,106
33903354,Beachside Oasis ✌ Sleeps 4 ✌The Good Vibe #3,25237650,Kevin,,Hollywood,26.02362,-80.1165,Entire home/apt,139,1,5,2019-06-25,1.76,8,130
33903750,Fun in the Sun ☀ Beach Breezes ☀ The Good Vibe #4,25237650,Kevin,,Hollywood,26.02189,-80.11673,Entire home/apt,139,1,3,2019-06-21,1.10,8,127
33903991,Beach Bungalow ☮ Sleeps 4 ☮ The Good Vibe #1,25237650,Kevin,,Hollywood,26.02227,-80.11488,Entire home/apt,143,1,4,2019-06-21,2.26,8,130
33907061,HELMANN B,159017689,Albert,,Sunrise,26.1586,-80.24198,Private room,35,2,1,2019-04-20,0.35,2,180
33907178,Villa Linda- Walk to Beach- Heated Pool-3/3 for 6,17469794,Valerie,,Fort Lauderdale,26.16207,-80.10334,Entire home/apt,478,5,2,2019-06-18,0.68,54,225
33907197,"PRIVATE BACKYARD, 3 bed on the water w/bicycles",112867074,Runar,,Fort Lauderdale,26.1968,-80.10331,Entire home/apt,299,3,4,2019-07-05,1.90,29,188
33907312,Spectacular Oceanview at Hyde Beach By SuiteVacays,254367055,Michael,,Hollywood,25.98709,-80.11835,Entire home/apt,199,4,0,,,9,351
33907859,Alex's Quiet Getaway,222318282,Alex,,Tamarac,26.19397,-80.21688,Entire home/apt,349,1,1,2019-05-11,0.46,2,170
33909046,VAN BUREN VILLA #1,256064797,Fabiola,,Hollywood,26.00991,-80.13635,Entire home/apt,199,2,0,,,2,285
33911184,N.Lauderdale Room with Amenities,256080676,Ernst & Lisa,,North Lauderdale,26.21202,-80.21171,Private room,40,1,17,2019-07-07,6.00,4,178
